customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed,mid_month
30.0,blue-collar,married,secondary,no,325.0,yes,no,apr,209.0,2.0,1,other,0,1
59.0,entrepreneur,divorced,secondary,no,3.0,yes,no,may,278.0,3.0,0,unknown,0,0
32.0,services,married,secondary,no,202.0,yes,yes,may,295.0,3.0,0,unknown,0,1
41.0,services,married,secondary,no,4506.0,yes,no,may,90.0,2.0,0,unknown,0,0
43.0,management,married,primary,no,61.0,yes,no,jul,98.0,3.0,0,unknown,0,1
43.0,blue-collar,single,tertiary,no,283.0,no,no,apr,317.0,1.0,0,unknown,1,0
58.0,retired,married,tertiary,no,135.0,no,no,aug,214.0,6.0,0,unknown,0,1
46.0,services,divorced,secondary,no,10.0,yes,yes,may,180.0,3.0,0,unknown,0,0
34.0,management,married,tertiary,no,416.0,no,no,aug,840.0,6.0,0,unknown,0,0
49.0,management,divorced,tertiary,no,-2046.0,yes,no,may,165.0,3.0,0,unknown,0,1
37.0,blue-collar,married,primary,no,445.0,yes,no,may,703.0,1.0,0,unknown,0,0
50.0,blue-collar,married,primary,no,162.0,no,no,nov,207.0,1.0,0,unknown,0,1
38.0,services,married,tertiary,no,567.0,yes,no,may,246.0,2.0,0,unknown,0,0
29.0,self-employed,single,tertiary,no,-98.0,no,yes,nov,174.0,2.0,0,unknown,0,1
38.0,admin.,married,primary,no,244.0,yes,no,may,173.0,8.0,0,unknown,0,0
43.0,blue-collar,married,primary,no,29.0,yes,no,nov,82.0,1.0,0,unknown,0,1
46.0,housemaid,married,tertiary,no,229.0,yes,no,jul,93.0,1.0,0,unknown,0,1
36.0,blue-collar,married,secondary,no,365.0,yes,no,may,135.0,1.0,0,unknown,0,0
30.0,technician,single,tertiary,no,114.0,no,no,aug,227.0,4.0,0,unknown,0,1
37.0,blue-collar,married,secondary,no,372.0,yes,no,may,78.0,1.0,0,unknown,0,0
50.0,management,married,tertiary,no,1062.0,no,no,jun,119.0,2.0,0,unknown,0,0
42.0,blue-collar,married,secondary,no,18.0,yes,no,may,268.0,1.0,0,unknown,0,1
61.0,blue-collar,married,primary,no,594.0,no,no,jul,188.0,7.0,0,unknown,0,1
30.0,blue-collar,married,primary,no,5147.0,yes,yes,may,180.0,3.0,5,failure,0,0
43.0,management,married,tertiary,no,203.0,no,no,jun,140.0,1.0,0,unknown,0,0
25.0,technician,married,unknown,no,-278.0,yes,no,apr,998.0,2.0,0,unknown,0,1
33.0,blue-collar,single,secondary,no,36.0,yes,no,may,602.0,4.0,0,unknown,1,0
39.0,technician,single,secondary,no,20.0,no,no,jun,363.0,2.0,0,unknown,0,0
34.0,technician,single,tertiary,no,366.0,no,yes,jan,177.0,3.0,3,failure,0,1
45.0,technician,married,tertiary,no,-747.0,yes,yes,nov,1263.0,1.0,0,unknown,0,1
41.0,blue-collar,married,secondary,no,1146.0,yes,no,jun,31.0,3.0,0,unknown,0,1
42.0,management,divorced,tertiary,no,623.0,no,no,aug,56.0,5.0,0,unknown,0,1
37.0,blue-collar,married,secondary,no,-307.0,yes,no,jul,273.0,11.0,0,unknown,0,0
43.0,unemployed,married,secondary,no,777.0,no,no,aug,100.0,1.0,1,failure,0,0
33.0,management,single,tertiary,no,75.0,yes,no,jul,362.0,2.0,0,unknown,0,1
39.0,blue-collar,married,secondary,no,1882.0,yes,yes,jul,183.0,2.0,0,unknown,0,1
43.0,unemployed,divorced,primary,yes,-248.0,yes,yes,jul,98.0,1.0,0,unknown,0,0
39.0,unemployed,married,secondary,no,1304.0,yes,no,feb,598.0,2.0,0,unknown,0,0
38.0,technician,married,secondary,no,4783.0,no,no,may,171.0,4.0,0,unknown,0,0
27.0,student,single,tertiary,no,1.0,no,no,mar,88.0,3.0,0,unknown,1,0
51.0,management,divorced,tertiary,no,303.0,no,no,jul,306.0,1.0,0,unknown,0,1
35.0,management,married,tertiary,no,1203.0,no,no,aug,193.0,1.0,1,success,1,0
33.0,admin.,married,secondary,no,91.0,yes,no,aug,148.0,1.0,1,success,0,0
61.0,retired,married,secondary,no,1417.0,yes,yes,jun,58.0,4.0,0,unknown,0,0
61.0,housemaid,single,unknown,no,4639.0,no,no,jun,30.0,5.0,0,unknown,0,1
39.0,management,married,tertiary,no,6205.0,no,yes,jun,161.0,2.0,0,unknown,0,0
40.0,blue-collar,married,secondary,no,5061.0,no,no,may,963.0,1.0,3,success,1,0
38.0,management,single,tertiary,no,1817.0,yes,yes,jun,190.0,3.0,0,unknown,0,0
49.0,blue-collar,single,secondary,no,196.0,yes,no,may,398.0,1.0,3,other,0,0
34.0,blue-collar,single,secondary,no,8859.0,yes,no,nov,263.0,1.0,0,unknown,0,1
45.0,blue-collar,divorced,secondary,no,270.0,yes,no,feb,206.0,4.0,2,failure,0,0
39.0,management,single,primary,no,255.0,yes,no,may,55.0,1.0,0,unknown,0,0
38.0,self-employed,married,tertiary,no,11.0,yes,yes,jul,106.0,4.0,0,unknown,0,1
41.0,blue-collar,married,primary,no,4594.0,yes,yes,nov,204.0,1.0,0,unknown,0,1
60.0,blue-collar,married,primary,no,7883.0,no,no,jul,183.0,9.0,0,unknown,0,1
32.0,blue-collar,married,secondary,no,356.0,yes,no,may,189.0,3.0,3,failure,0,1
43.0,unemployed,married,primary,no,1617.0,no,no,feb,65.0,1.0,0,unknown,0,0
30.0,management,single,secondary,no,1629.0,no,no,sep,229.0,1.0,1,success,0,0
56.0,retired,married,primary,no,337.0,yes,no,jul,1208.0,1.0,0,unknown,0,1
31.0,blue-collar,married,secondary,no,152.0,yes,no,jul,407.0,3.0,0,unknown,0,1
25.0,services,single,secondary,no,219.0,yes,yes,may,312.0,2.0,0,unknown,0,0
51.0,unemployed,married,secondary,no,50.0,no,no,apr,98.0,1.0,0,unknown,0,1
40.0,technician,married,secondary,no,616.0,no,no,dec,160.0,1.0,0,unknown,0,0
33.0,blue-collar,married,secondary,no,65.0,yes,yes,may,667.0,3.0,0,unknown,0,0
60.0,management,single,unknown,no,1869.0,no,no,jun,41.0,2.0,0,unknown,0,0
52.0,technician,married,secondary,no,300.0,no,yes,aug,273.0,2.0,0,unknown,0,0
32.0,management,married,tertiary,no,778.0,yes,no,feb,261.0,4.0,0,unknown,0,0
49.0,management,married,tertiary,no,1763.0,no,no,aug,118.0,2.0,0,unknown,0,1
67.0,retired,married,primary,no,578.0,no,no,feb,80.0,2.0,1,failure,0,0
63.0,retired,married,secondary,no,4783.0,no,no,apr,405.0,1.0,1,success,1,1
29.0,blue-collar,married,secondary,no,-96.0,yes,no,may,167.0,1.0,1,failure,0,1
37.0,services,married,secondary,no,108.0,no,no,feb,143.0,1.0,2,failure,0,0
37.0,technician,single,secondary,no,1858.0,yes,no,may,302.0,1.0,0,unknown,0,1
35.0,technician,married,secondary,no,-291.0,yes,yes,may,180.0,1.0,0,unknown,0,1
39.0,management,married,secondary,no,688.0,yes,no,may,591.0,1.0,0,unknown,0,1
28.0,technician,single,tertiary,no,3622.0,no,no,mar,272.0,1.0,0,unknown,1,0
48.0,entrepreneur,married,secondary,no,0.0,yes,no,jul,709.0,2.0,0,unknown,0,0
43.0,technician,single,tertiary,no,34.0,yes,yes,nov,19.0,1.0,5,other,0,1
35.0,management,married,primary,no,88.0,no,yes,jul,119.0,3.0,0,unknown,0,1
31.0,services,married,secondary,no,478.0,no,no,aug,189.0,5.0,0,unknown,0,1
33.0,services,married,secondary,no,-4.0,yes,yes,may,157.0,2.0,0,unknown,0,0
46.0,technician,divorced,tertiary,no,-243.0,no,yes,jul,235.0,5.0,0,unknown,0,1
43.0,blue-collar,married,primary,no,-452.0,yes,yes,jul,163.0,2.0,0,unknown,0,1
48.0,technician,married,secondary,no,1354.0,no,no,aug,541.0,5.0,0,unknown,1,1
52.0,admin.,married,primary,no,345.0,yes,no,jul,259.0,3.0,0,unknown,0,0
43.0,management,single,tertiary,no,95.0,no,no,aug,72.0,2.0,0,unknown,0,0
38.0,housemaid,married,secondary,no,1640.0,yes,no,jul,325.0,1.0,0,unknown,0,1
61.0,retired,married,secondary,no,4084.0,no,no,aug,122.0,1.0,0,unknown,0,1
54.0,management,married,tertiary,no,-672.0,no,yes,jul,69.0,2.0,0,unknown,0,0
39.0,unemployed,married,secondary,no,928.0,yes,no,feb,173.0,9.0,0,unknown,0,0
34.0,services,single,secondary,no,-23.0,no,no,jul,164.0,1.0,0,unknown,0,0
30.0,technician,single,secondary,no,225.0,yes,no,aug,290.0,2.0,0,unknown,0,0
55.0,technician,married,secondary,no,717.0,yes,no,may,237.0,1.0,0,unknown,0,0
43.0,blue-collar,married,secondary,no,3.0,yes,no,apr,636.0,2.0,0,unknown,0,0
39.0,blue-collar,married,secondary,no,-105.0,yes,no,may,118.0,2.0,2,failure,0,1
25.0,blue-collar,single,unknown,no,84.0,yes,no,may,124.0,5.0,0,unknown,0,1
31.0,management,married,tertiary,no,581.0,yes,no,apr,261.0,2.0,1,failure,0,1
56.0,management,married,tertiary,no,1877.0,no,no,nov,473.0,2.0,0,unknown,0,1
44.0,blue-collar,married,unknown,no,2053.0,no,yes,jun,175.0,1.0,0,unknown,0,0
56.0,blue-collar,married,primary,no,171.0,no,yes,jul,177.0,1.0,0,unknown,0,0
59.0,management,married,tertiary,no,782.0,yes,no,may,298.0,1.0,1,failure,0,0
41.0,blue-collar,married,unknown,no,1149.0,yes,no,apr,346.0,2.0,3,other,0,1
39.0,blue-collar,single,primary,no,-66.0,yes,yes,may,184.0,1.0,0,unknown,0,1
34.0,unemployed,married,primary,no,6.0,no,no,jul,102.0,1.0,0,unknown,0,1
39.0,management,married,tertiary,no,16.0,yes,no,nov,82.0,1.0,2,failure,0,1
38.0,management,married,secondary,no,6525.0,no,no,may,315.0,3.0,0,unknown,0,0
61.0,retired,married,primary,no,469.0,yes,no,jul,76.0,1.0,0,unknown,0,0
45.0,blue-collar,married,primary,no,473.0,yes,yes,jul,414.0,1.0,0,unknown,0,0
32.0,blue-collar,married,primary,no,790.0,yes,no,apr,86.0,1.0,0,unknown,0,1
31.0,services,single,secondary,no,0.0,yes,no,may,388.0,4.0,0,unknown,0,0
43.0,management,married,tertiary,no,3515.0,no,no,dec,189.0,2.0,2,success,1,1
32.0,technician,single,tertiary,no,1104.0,yes,yes,jun,85.0,1.0,0,unknown,0,0
30.0,self-employed,married,secondary,yes,-1.0,no,yes,jul,308.0,3.0,0,unknown,0,0
46.0,technician,single,secondary,no,573.0,yes,no,may,307.0,1.0,0,unknown,0,0
34.0,technician,divorced,secondary,no,48.0,yes,no,apr,81.0,1.0,0,unknown,0,1
32.0,blue-collar,married,secondary,no,2075.0,yes,no,apr,262.0,1.0,0,unknown,0,1
32.0,admin.,married,secondary,no,2981.0,yes,no,apr,3.0,3.0,0,unknown,0,1
40.0,management,married,secondary,no,96.0,yes,no,nov,157.0,3.0,0,unknown,0,1
45.0,self-employed,divorced,secondary,yes,8.0,no,no,jun,623.0,2.0,0,unknown,0,1
57.0,self-employed,married,tertiary,no,6236.0,yes,no,nov,98.0,2.0,0,unknown,0,1
27.0,management,single,tertiary,no,7846.0,yes,no,jun,39.0,1.0,0,unknown,0,0
29.0,admin.,single,unknown,no,178.0,no,no,may,603.0,3.0,0,unknown,0,1
40.0,blue-collar,married,primary,no,483.0,yes,no,may,394.0,2.0,0,unknown,0,0
51.0,self-employed,single,secondary,no,1.0,yes,no,nov,589.0,2.0,0,unknown,0,1
38.0,technician,single,secondary,no,1.0,no,no,aug,93.0,4.0,0,unknown,0,1
41.0,management,married,primary,no,464.0,yes,yes,may,358.0,1.0,0,unknown,0,0
33.0,admin.,divorced,secondary,no,524.0,no,yes,nov,267.0,7.0,0,unknown,0,1
33.0,management,married,tertiary,no,383.0,yes,no,jul,271.0,2.0,0,unknown,0,1
35.0,management,divorced,tertiary,no,495.0,yes,no,feb,173.0,1.0,1,failure,0,0
38.0,services,married,primary,no,1117.0,yes,no,may,276.0,1.0,0,unknown,0,0
28.0,management,single,tertiary,no,7624.0,no,no,apr,262.0,1.0,0,unknown,0,0
42.0,technician,married,secondary,no,4.0,no,yes,jul,125.0,3.0,0,unknown,0,0
23.0,blue-collar,married,secondary,no,194.0,yes,no,may,351.0,3.0,0,unknown,0,1
29.0,technician,divorced,secondary,no,-5.0,no,no,jul,102.0,1.0,0,unknown,0,1
38.0,management,married,tertiary,no,1070.0,yes,no,may,195.0,1.0,0,unknown,0,0
58.0,management,married,tertiary,no,263.0,yes,yes,jun,112.0,1.0,1,failure,0,0
54.0,retired,divorced,secondary,no,-890.0,yes,no,jul,454.0,1.0,0,unknown,0,0
62.0,technician,married,primary,no,6383.0,no,no,oct,50.0,2.0,0,unknown,0,1
55.0,admin.,single,secondary,no,397.0,no,no,jan,51.0,1.0,0,unknown,0,1
76.0,retired,married,primary,no,965.0,no,no,jun,361.0,1.0,0,unknown,0,1
42.0,technician,divorced,secondary,no,607.0,yes,no,apr,802.0,2.0,5,failure,0,1
47.0,technician,divorced,tertiary,no,-3.0,yes,no,aug,236.0,5.0,0,unknown,0,0
35.0,admin.,divorced,tertiary,no,4.0,yes,yes,jul,148.0,3.0,0,unknown,0,1
43.0,technician,single,tertiary,no,425.0,no,no,aug,191.0,5.0,0,unknown,0,0
29.0,blue-collar,single,primary,no,641.0,yes,no,may,310.0,1.0,0,unknown,0,0
40.0,services,married,secondary,no,180.0,yes,no,may,132.0,1.0,0,unknown,0,0
34.0,services,single,secondary,no,265.0,no,no,jul,455.0,2.0,0,unknown,1,0
46.0,blue-collar,married,secondary,no,576.0,yes,no,aug,76.0,6.0,0,unknown,0,1
45.0,technician,married,secondary,no,291.0,no,no,mar,515.0,1.0,0,unknown,1,0
53.0,housemaid,single,primary,no,804.0,no,no,aug,942.0,4.0,0,unknown,0,0
32.0,technician,married,secondary,no,2799.0,no,no,aug,176.0,2.0,0,unknown,0,1
23.0,student,single,secondary,no,493.0,yes,no,may,73.0,4.0,1,other,0,0
30.0,blue-collar,married,primary,no,652.0,yes,no,feb,614.0,2.0,2,failure,0,0
25.0,student,single,secondary,no,-113.0,yes,no,may,94.0,6.0,0,unknown,0,1
27.0,student,single,secondary,no,502.0,yes,no,may,70.0,1.0,0,unknown,0,0
27.0,blue-collar,single,secondary,no,1166.0,yes,no,may,365.0,2.0,0,unknown,0,1
46.0,blue-collar,married,primary,no,341.0,yes,no,may,281.0,3.0,0,unknown,0,0
32.0,blue-collar,married,secondary,no,614.0,yes,no,may,214.0,2.0,0,unknown,0,0
28.0,technician,married,unknown,no,630.0,yes,no,jul,145.0,2.0,0,unknown,0,0
33.0,blue-collar,single,primary,no,113.0,yes,no,may,99.0,2.0,0,unknown,0,0
35.0,management,single,tertiary,no,643.0,yes,no,may,304.0,1.0,0,unknown,0,1
38.0,technician,married,secondary,no,638.0,no,no,aug,113.0,2.0,0,unknown,0,0
34.0,blue-collar,married,unknown,no,395.0,yes,yes,may,48.0,2.0,0,unknown,0,1
34.0,blue-collar,married,secondary,no,741.0,yes,no,apr,385.0,5.0,4,failure,0,1
31.0,technician,single,unknown,no,364.0,no,no,jul,270.0,1.0,0,unknown,0,0
66.0,retired,married,unknown,no,33.0,no,no,aug,238.0,2.0,0,unknown,1,1
38.0,blue-collar,married,secondary,no,748.0,yes,no,jun,358.0,1.0,0,unknown,0,0
54.0,retired,married,tertiary,no,199.0,no,yes,jul,259.0,1.0,0,unknown,0,0
56.0,technician,married,unknown,no,79.0,yes,no,may,177.0,1.0,0,unknown,0,0
34.0,management,married,tertiary,no,1387.0,yes,no,may,143.0,1.0,3,failure,0,1
44.0,management,divorced,tertiary,no,-2.0,no,no,jun,497.0,3.0,0,unknown,0,1
32.0,admin.,divorced,secondary,no,296.0,yes,no,may,747.0,1.0,0,unknown,1,0
36.0,blue-collar,married,secondary,no,110.0,yes,yes,may,81.0,3.0,0,unknown,0,1
62.0,management,married,tertiary,no,5155.0,no,no,mar,431.0,1.0,0,unknown,0,0
35.0,technician,married,secondary,no,1024.0,yes,no,feb,354.0,5.0,0,unknown,0,0
48.0,management,married,tertiary,no,340.0,no,no,jan,436.0,2.0,1,failure,0,1
33.0,management,married,tertiary,no,3538.0,yes,no,nov,105.0,2.0,0,unknown,0,1
77.0,retired,married,secondary,no,218.0,no,no,aug,201.0,1.0,0,unknown,0,0
35.0,services,married,primary,yes,-488.0,yes,yes,nov,82.0,3.0,0,unknown,0,1
77.0,retired,married,tertiary,no,-1.0,no,no,feb,85.0,3.0,1,failure,0,0
54.0,blue-collar,married,secondary,no,2206.0,yes,no,may,865.0,5.0,0,unknown,0,0
44.0,services,married,secondary,no,4.0,no,no,jun,57.0,5.0,0,unknown,0,1
40.0,blue-collar,married,primary,no,761.0,yes,no,may,298.0,4.0,0,unknown,0,0
60.0,housemaid,married,primary,no,54.0,no,no,aug,193.0,11.0,0,unknown,0,1
51.0,unemployed,married,tertiary,no,6587.0,no,no,jun,145.0,4.0,0,unknown,0,1
34.0,admin.,married,tertiary,no,69.0,no,yes,nov,301.0,1.0,2,failure,1,1
43.0,housemaid,married,primary,no,4278.0,yes,no,feb,88.0,1.0,1,failure,0,0
38.0,management,divorced,tertiary,no,-5.0,no,no,apr,183.0,2.0,0,unknown,0,1
33.0,management,married,tertiary,no,133.0,no,no,aug,129.0,8.0,0,unknown,0,1
30.0,admin.,single,tertiary,no,170.0,no,no,nov,93.0,1.0,0,unknown,0,1
36.0,housemaid,married,tertiary,no,10.0,yes,no,jul,66.0,1.0,0,unknown,0,0
38.0,management,married,secondary,no,460.0,yes,no,aug,715.0,4.0,0,unknown,1,0
35.0,blue-collar,single,secondary,no,219.0,yes,yes,may,167.0,1.0,0,unknown,0,1
40.0,management,single,secondary,no,1621.0,yes,no,nov,165.0,1.0,2,failure,0,1
49.0,services,divorced,secondary,no,293.0,no,no,aug,117.0,4.0,0,unknown,0,1
25.0,admin.,married,secondary,no,2470.0,no,no,jul,133.0,8.0,0,unknown,0,1
61.0,self-employed,single,tertiary,no,176.0,no,yes,jul,75.0,4.0,0,unknown,0,1
38.0,management,married,tertiary,no,230.0,no,no,jan,243.0,1.0,0,unknown,0,1
35.0,admin.,married,tertiary,no,879.0,no,no,aug,142.0,1.0,5,success,0,0
48.0,entrepreneur,married,primary,no,2671.0,no,no,nov,137.0,1.0,0,unknown,0,1
41.0,management,married,tertiary,no,1944.0,no,no,may,201.0,1.0,0,unknown,0,0
31.0,self-employed,married,tertiary,no,632.0,no,no,nov,48.0,2.0,0,unknown,0,1
40.0,blue-collar,single,secondary,no,1229.0,yes,no,jun,250.0,2.0,0,unknown,0,0
36.0,blue-collar,single,primary,no,1350.0,no,no,jul,90.0,1.0,0,unknown,0,0
46.0,blue-collar,married,primary,no,-243.0,yes,yes,jun,57.0,4.0,0,unknown,0,0
31.0,management,married,tertiary,no,324.0,no,no,feb,93.0,1.0,0,unknown,0,0
44.0,technician,married,secondary,no,520.0,no,no,aug,42.0,4.0,0,unknown,0,1
38.0,admin.,married,secondary,no,0.0,yes,no,feb,577.0,1.0,1,failure,0,0
55.0,blue-collar,married,secondary,no,668.0,no,no,nov,508.0,2.0,0,unknown,0,1
50.0,admin.,single,secondary,no,1152.0,yes,no,may,346.0,1.0,0,unknown,0,1
79.0,retired,divorced,primary,no,80.0,no,no,oct,1121.0,2.0,0,unknown,1,0
31.0,management,single,tertiary,no,4.0,yes,no,may,368.0,1.0,0,unknown,0,0
21.0,technician,single,secondary,no,141.0,no,no,apr,268.0,1.0,0,unknown,0,0
45.0,self-employed,married,tertiary,no,332.0,no,no,jun,97.0,2.0,0,unknown,0,0
56.0,retired,married,primary,no,2925.0,no,yes,jul,89.0,5.0,0,unknown,0,1
38.0,admin.,single,secondary,no,5218.0,yes,no,apr,58.0,4.0,0,unknown,0,1
29.0,blue-collar,single,secondary,no,-114.0,yes,no,may,446.0,1.0,0,unknown,0,0
37.0,self-employed,married,secondary,no,425.0,yes,no,feb,129.0,1.0,1,failure,0,0
46.0,self-employed,divorced,tertiary,no,8013.0,yes,yes,nov,179.0,2.0,0,unknown,0,1
38.0,technician,single,tertiary,no,28.0,yes,no,dec,325.0,1.0,2,success,1,1
40.0,management,married,tertiary,no,256.0,no,no,dec,283.0,7.0,4,success,1,0
58.0,management,married,secondary,no,34.0,yes,no,may,112.0,2.0,0,unknown,0,0
61.0,retired,single,secondary,yes,-346.0,no,yes,jul,110.0,3.0,0,unknown,0,0
32.0,blue-collar,married,secondary,no,425.0,no,no,jun,16.0,1.0,0,unknown,0,0
29.0,technician,married,tertiary,no,-1.0,no,no,aug,124.0,9.0,0,unknown,0,1
35.0,management,married,secondary,no,569.0,no,no,mar,284.0,1.0,0,unknown,1,1
27.0,blue-collar,single,secondary,no,1962.0,yes,no,may,213.0,1.0,0,unknown,0,1
51.0,admin.,married,secondary,no,4176.0,yes,no,may,564.0,1.0,0,unknown,0,1
48.0,admin.,married,secondary,no,2734.0,no,no,jun,569.0,1.0,0,unknown,0,0
33.0,self-employed,married,tertiary,no,135.0,no,no,feb,149.0,4.0,0,unknown,0,0
44.0,blue-collar,married,primary,no,324.0,yes,no,may,3.0,4.0,0,unknown,0,0
39.0,management,married,tertiary,no,37.0,no,no,jun,60.0,4.0,0,unknown,0,0
56.0,management,single,tertiary,no,1494.0,no,no,aug,354.0,5.0,0,unknown,0,1
25.0,student,single,secondary,no,275.0,no,no,oct,328.0,1.0,0,unknown,1,0
36.0,blue-collar,married,secondary,no,265.0,no,no,jul,91.0,2.0,4,success,0,0
62.0,retired,divorced,secondary,no,1089.0,no,no,jul,454.0,5.0,0,unknown,1,1
37.0,self-employed,single,primary,no,237.0,yes,no,may,147.0,9.0,0,unknown,0,1
36.0,management,married,secondary,no,842.0,yes,no,may,48.0,3.0,0,unknown,0,1
61.0,retired,married,primary,no,826.0,yes,no,jul,76.0,3.0,0,unknown,0,1
58.0,retired,married,tertiary,no,425.0,no,no,aug,123.0,2.0,0,unknown,0,0
34.0,management,married,tertiary,no,1427.0,no,no,nov,325.0,2.0,0,unknown,0,1
38.0,blue-collar,married,secondary,no,4429.0,yes,no,may,18.0,4.0,1,other,0,1
30.0,management,single,secondary,no,1477.0,no,no,feb,32.0,1.0,0,unknown,0,0
79.0,unknown,married,unknown,no,395.0,no,no,may,283.0,3.0,0,unknown,1,0
36.0,technician,married,secondary,yes,425.0,yes,no,may,450.0,2.0,0,unknown,0,1
47.0,admin.,single,secondary,no,271.0,no,yes,jun,355.0,2.0,0,unknown,0,0
50.0,blue-collar,married,primary,no,1177.0,no,no,jun,39.0,1.0,0,unknown,0,1
30.0,blue-collar,married,secondary,no,2080.0,yes,no,may,474.0,2.0,0,unknown,0,1
36.0,technician,married,secondary,no,79.0,yes,no,aug,207.0,2.0,0,unknown,0,1
33.0,technician,single,secondary,no,125.0,yes,no,may,674.0,3.0,0,unknown,1,0
47.0,technician,single,tertiary,no,1.0,yes,no,nov,139.0,2.0,0,unknown,0,1
40.0,services,married,tertiary,no,2766.0,no,no,aug,257.0,2.0,0,unknown,0,0
32.0,blue-collar,single,primary,no,600.0,yes,no,may,32.0,1.0,0,unknown,0,1
37.0,blue-collar,married,secondary,no,430.0,yes,no,jun,66.0,3.0,0,unknown,0,0
23.0,technician,single,secondary,no,209.0,no,no,jan,104.0,1.0,0,unknown,0,1
43.0,blue-collar,married,secondary,no,665.0,yes,no,apr,286.0,2.0,1,failure,0,0
56.0,technician,married,secondary,no,176.0,no,no,jan,123.0,1.0,0,unknown,0,1
35.0,blue-collar,married,secondary,no,1431.0,yes,yes,nov,285.0,3.0,0,unknown,0,1
57.0,blue-collar,married,primary,no,2.0,yes,no,may,538.0,2.0,0,unknown,0,1
54.0,services,married,secondary,no,1.0,yes,yes,apr,134.0,2.0,0,unknown,0,1
25.0,student,single,secondary,no,608.0,no,no,jun,450.0,3.0,0,unknown,0,0
36.0,technician,married,secondary,no,-2.0,no,no,jul,118.0,2.0,0,unknown,0,0
47.0,admin.,divorced,tertiary,no,846.0,yes,no,may,75.0,2.0,2,failure,0,0
38.0,blue-collar,married,secondary,yes,-46.0,yes,no,jul,183.0,8.0,0,unknown,0,1
32.0,technician,single,tertiary,no,616.0,no,no,aug,58.0,4.0,0,unknown,0,0
38.0,admin.,divorced,secondary,no,682.0,no,no,nov,513.0,1.0,0,unknown,0,0
53.0,admin.,divorced,secondary,no,594.0,yes,no,may,149.0,1.0,0,unknown,0,0
58.0,management,married,secondary,no,45.0,no,no,nov,36.0,1.0,0,unknown,0,1
43.0,admin.,married,secondary,no,2579.0,yes,no,nov,142.0,2.0,0,unknown,0,1
35.0,admin.,single,unknown,no,1815.0,no,no,jun,373.0,1.0,0,unknown,0,0
24.0,housemaid,married,primary,no,5.0,yes,yes,jul,59.0,4.0,0,unknown,0,1
31.0,technician,single,secondary,no,1.0,no,no,jul,173.0,1.0,0,unknown,0,0
29.0,admin.,single,secondary,no,876.0,no,no,mar,42.0,2.0,0,unknown,0,0
58.0,retired,married,secondary,no,440.0,yes,no,jun,121.0,1.0,0,unknown,0,0
39.0,blue-collar,divorced,secondary,no,33.0,yes,no,nov,101.0,2.0,1,failure,0,1
23.0,blue-collar,single,secondary,no,2667.0,yes,no,apr,250.0,1.0,0,unknown,0,1
40.0,services,married,secondary,no,82.0,no,no,jul,170.0,1.0,0,unknown,0,1
37.0,admin.,married,secondary,no,263.0,yes,no,nov,238.0,1.0,4,success,1,0
31.0,services,single,secondary,no,520.0,yes,no,may,251.0,2.0,0,unknown,0,0
52.0,management,married,tertiary,no,-1117.0,yes,no,may,58.0,3.0,1,failure,0,0
34.0,management,single,tertiary,no,-5.0,no,no,aug,113.0,4.0,0,unknown,0,1
38.0,entrepreneur,married,tertiary,no,122.0,yes,no,jul,86.0,1.0,0,unknown,0,1
38.0,technician,single,secondary,no,-169.0,no,yes,feb,250.0,1.0,0,unknown,0,0
41.0,blue-collar,married,secondary,yes,-98.0,yes,yes,may,232.0,1.0,0,unknown,0,0
43.0,services,married,secondary,no,-2.0,yes,yes,may,260.0,1.0,0,unknown,0,1
53.0,admin.,divorced,secondary,no,2190.0,yes,no,may,74.0,1.0,0,unknown,0,0
34.0,services,married,secondary,no,209.0,yes,no,may,100.0,2.0,0,unknown,0,0
